Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms),Running duration (ms)
11:00:00.000+01:00,11:15:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
11:15:00.000+01:00,11:30:00.000+01:00,8,85.39843088455159,537.207101668856,3.0,3,1.1940917915510183,1.60580666421516,0.29405751812915937,652,,,,690202,
11:30:00.000+01:00,11:45:00.000+01:00,,58.91295962896719,8.236931993843523,,,,,,10,,,,400744,
11:45:00.000+01:00,12:00:00.000+01:00,7,22.2447913835446,322.5684519216552,1.0,1,1.11785815408925,1.608946529601453,0.3932437756831109,392,,,,,
12:00:00.000+01:00,12:15:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
12:15:00.000+01:00,12:30:00.000+01:00,9,49.17431418348214,554.722103113057,3.0,3,0.8500813096584664,1.821943718436092,0.2883787822570022,659,,,,294311,
12:30:00.000+01:00,12:45:00.000+01:00,4,104.59499855041504,212.17983646503862,1.0,1,1.0414106504685443,1.6895775224380223,0.3932437784990662,260,,,,900000,
12:45:00.000+01:00,13:00:00.000+01:00,6,77.71927643966538,557.0275825595052,5.0,5,1.077964849216546,1.630896448983773,0.2621625293245475,678,,,,606277,
13:00:00.000+01:00,13:15:00.000+01:00,2,41.582724531620045,103.8163616125208,,,0.3941775556334234,0.5388978327607754,0.30550690389286955,136,,,,211343,
13:15:00.000+01:00,13:30:00.000+01:00,,22.244791383544605,,,,,,,20,,,,,
13:30:00.000+01:00,13:45:00.000+01:00,3,22.244791383544605,102.55441499336959,,,0.8785898956995805,1.3639360056866199,0.393243785712541,155,,,,,
13:45:00.000+01:00,14:00:00.000+01:00,,22.244791383544605,,,,,,,,,,,,
14:00:00.000+01:00,14:15:00.000+01:00,,22.244791383544605,,,,,,,,,,,,
14:15:00.000+01:00,14:30:00.000+01:00,11,73.32511254364114,862.082650519984,5.0,4,1.1968723904030834,2.407540967005405,0.36702754105436647,932,,,,,249588
14:30:00.000+01:00,14:45:00.000+01:00,8,161.7323744835466,606.8726462726822,2.0,2,1.6323270131314187,2.2506518289436968,0.33231333027203885,639,,,,395067,504933
14:45:00.000+01:00,15:00:00.000+01:00,,23.350114164184376,,,,,,,35,,,,12080,
15:00:00.000+01:00,15:15:00.000+01:00,6,66.44333707299639,548.4981551520564,4.0,4,1.360007955295623,1.8494079043353358,0.36702754105436647,642,,,,483043,
15:15:00.000+01:00,15:30:00.000+01:00,2,29.180611513248614,120.5734924097219,1.0,1,1.5876256342467416,1.6525212467714845,1.352714318418979,138,,,,75801,
15:30:00.000+01:00,15:45:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
15:45:00.000+01:00,16:00:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
16:00:00.000+01:00,16:15:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
16:15:00.000+01:00,16:30:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
16:30:00.000+01:00,16:45:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
16:45:00.000+01:00,17:00:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
17:00:00.000+01:00,17:15:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
17:15:00.000+01:00,17:30:00.000+01:00,7,32.37148785908485,343.61687048266776,1.0,1,0.7472548234032855,1.4589241948154383,0.2752706557907748,427,,,,110674,
17:30:00.000+01:00,17:45:00.000+01:00,,26.943419703795676,,,,,,,18,,,,51351,
17:45:00.000+01:00,18:00:00.000+01:00,,22.24479138354461,,,,,,,,,,,,
18:00:00.000+01:00,18:15:00.000+01:00,,22.24479138354461,,,,,,,,,,,,
18:15:00.000+01:00,18:30:00.000+01:00,,22.24479138354461,,,,,,,12,,,,,
18:30:00.000+01:00,18:45:00.000+01:00,,22.244791383544605,,,,,,,,,,,,
18:45:00.000+01:00,19:00:00.000+01:00,,22.244791383544605,8.201799994042137,,,,,,35,,,,,
19:00:00.000+01:00,19:15:00.000+01:00,6,49.26398585522498,413.5478207859744,3.0,2,1.3959367057778587,2.2742877021918226,0.4964470550316583,471,,,,295291,
19:15:00.000+01:00,19:30:00.000+01:00,,22.244791383544605,,,,,,,,,,,,
19:30:00.000+01:00,19:45:00.000+01:00,10,85.84522888197141,686.0222453764645,4.0,4,0.9244982079753233,1.6140768621247585,0.37697873242730157,833,,,,695085,
19:45:00.000+01:00,20:00:00.000+01:00,2,29.14647074596983,142.84113339419918,1.0,1,1.0561691596367784,1.4966422543182467,0.61569606495531,202,,,,75428,
20:00:00.000+01:00,20:15:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
20:15:00.000+01:00,20:30:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
20:30:00.000+01:00,20:45:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
20:45:00.000+01:00,21:00:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
21:00:00.000+01:00,21:15:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
21:15:00.000+01:00,21:30:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
21:30:00.000+01:00,21:45:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
21:45:00.000+01:00,22:00:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
22:00:00.000+01:00,22:15:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
22:15:00.000+01:00,22:30:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
22:30:00.000+01:00,22:45:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
22:45:00.000+01:00,23:00:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
23:00:00.000+01:00,23:15:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
23:15:00.000+01:00,23:30:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
23:30:00.000+01:00,23:45:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
23:45:00.000+01:00,00:00:00.000+01:00,,22.2447913835446,,,,,,,,,,,,
